title,artist,like_cnt,lyrics
다시 사랑한다 말할까,김동률,"120,124","마치 어제 만난 것처럼
잘있었냐는 인사가 무색할 만큼
괜한 우려였는지
서먹한 내가 되려 어색했을까

어제 나의 전활 받고서
밤새 한숨도 못 자 엉망이라며
수줍게 웃는 얼굴 
어쩌면 이렇게도 그대로일까

그땐 우리 너무 어렸었다며
지난 얘기들로 웃음 짓다가
아직 혼자라는 너의 그 말에
불쑥 나도 몰래 가슴이 시려

다시 사랑한다 말할까
조금 멀리 돌아왔지만 기다려왔다고 
널 기다리는 게 나에게 제일 쉬운 일이라
시간이 가는 줄 몰랐다고

다시 사랑한다 말할까 
여전히 난 부족하지만 받아주겠냐고
널 사랑하는 게 내 삶에 전부라
어쩔 수 없다고 말야

그땐 사랑인줄 몰랐었다며
가끔 내 소식을 들을 때마다
항상 미안했단 너의 그 말에
불쑥 나도 몰래 눈물이 흘러

다시 사랑한다 말할까
언젠가는 내게 돌아올 운명이었다고
널 잊는다는 게 나에게 제일 힘든 일이라
생각조차 할 수 없었다고

다시 사랑한다 말할까
좋은 친구처럼 편하게 받아주겠냐고
다시 태어나도 널 사랑하는 게 
내 삶에 이유란 말야

다시 사랑한다 말할까
조금 멀리 돌아왔지만 기다려왔다고 
널 기다리는 게 나에겐 제일 쉬운 일이라
시간이 가는 줄 몰랐다고

다시 사랑한다 말할까
여전히 난 부족하지만 받아주겠냐고
널 사랑하는 게 내 삶에 전부라
어쩔 수 없다고 말야"
좋니,윤종신,"30,073","이제 괜찮니 너무 힘들었잖아
우리 그 마무리가 고작 이별뿐인 건데
우린 참 어려웠어
잘 지낸다고 전해 들었어 가끔
벌써 참 좋은 사람
만나 잘 지내고 있어
굳이 내게 전하더라
잘했어 넌 못 참았을 거야
그 허전함을 견뎌 내기엔
좋으니 사랑해서 사랑을 시작할 때
니가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더
좋으니 그 사람 솔직히 견디기 버거워
니가 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해줘
억울한가 봐 나만 힘든 것 같아
나만 무너진 건가
고작 사랑 한번 따위 나만 유난 떠는 건지
복잡해 분명 행복 바랬어
이렇게 빨리 보고 싶을 줄
좋으니 사랑해서 사랑을 시작할 때
니가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더
좋으니 그 사람 솔직히 견디기 버거워
너도 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해줘
혹시 잠시라도 내가 떠오르면
걘 잘 지내 물어 봐줘
잘 지내라고 답할 걸 모두 다
내가 잘 사는 줄 다 아니까
그 알량한 자존심 때문에
너무 잘 사는 척
후련한 척 살아가
좋아 정말 좋으니
딱 잊기 좋은 추억 정도니
난 딱 알맞게 사랑하지 못한
뒤끝 있는 너의 예전 남자친구일 뿐
스쳤던 그저 그런 사랑"
오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB),"12,941","별빛이 내린 밤
그 풍경 속 너와 나
날 새롭게 하는
따뜻하게 만드는
니 눈빛 니 미소
영원히 담아둘게
너로 가득한 맘
널 닮아가는 나
날 위한 선물
꿈보다 더 아름다운
서로의 품에서
끝 없는 밤을 걷자
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
행복이 짙은 날
어둠이 없는 밤
같은 맘 속에
같은 꿈이 피어난 건
우리의 정해진
운명이 맞닿은거야
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
내게 온 너란 빛이 눈 부셔도
네 앞에서 한 순간도 눈 감지 않아
다가올 시간도
계절의 바람도
널 데려가지 못하게
내가 더 좋은 사람이 되고 싶어
더 아름답게 널 안을 수 있게
잠들지 못한
잠들 수 없는
바람들이 널 부르고 있어
언제까지나 너와 함께 할거야
내 마지막 숨결도 너일거야
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
이렇게 밝게 이 밤을 비춰"
꿈결같아서,민니 ((여자)아이들),869,"내 맘과 같지 않아서
결국 놓아버렸던 
그때 그날 우리의 밤이 떠오르고 

기억의 계단을 걸어 
네 이름을 부르면 
다시 선명해지나 봐

기다린 걸까 
흩어진 시간속에
어느샌가 내곁에 다가온
그대 향기가 

사라지지 않게
멀리 가지 않을게
꼭 잡은 두 손을 놓지마 

지금 이 순간 everything 
with you
널 안을지도 몰라 
Be with you

모든게 꿈결같아서 
조금 그리워했던 
짙은 새벽공기와 우리의 이야기 

기억 하고 있을까
너를 떠올릴때면
점점 선명해지는 you are my 

everything to me
흩어진 시간속에
어느샌가 내곁에 다가온
그대 향기가 

사라지지 않게
멀리 가지 않을게
꼭 잡은 두 손을 놓지마 

지금 이 순간 everything 

달이 뜨고 지는 지친 하루의 끝에
나를 잡아줘 나를 채워줘
춤을 추듯이 그대 

기다린 걸까 
흩어진 시간속에
어느샌가 내곁에 다가온
그대 향기가 

사라지지 않게
멀리 가지 않을게
꼭 잡은 두 손을 놓지마 

지금 이 순간 everything 
with you
널 안을지도 몰라 
Be with you
My everything"
사랑할 수밖에,볼빨간사춘기,"1,232","간지러웠어 널 보는 내 손이
다 주고 싶었어 내 안에 남은 사랑까지
지켜 주고 싶었어
널 감싼 세상이 혹여나 너를 아프게 하진 않을까 하고

난 더 아름다운 사람이 되어 널 지켜 줄 거야
널 사랑할 수밖에 없는 날 알잖아
멀리서 바라만 봐도 마음이 아픈
모질게도 끝없는 사랑을 어떻게 할 수 없어
두 손을 꼭 쥘 뿐이야

당황스러웠어 내 고인 눈물이
감추고 싶었어 내 안에 남은 욕심들을
한걸음 물러섰어 네 여린 마음에
혹여나 널 더 아프게 하진 않을까 하고

난 더 아름다운 사람이 되어 널 지켜 줄 거야
널 사랑할 수밖에 없는 날 알잖아
멀리서 바라만 봐도 마음이 아픈
모질게도 끝없는 사랑을 어떻게 할 수 없어
두 손을 꼭 쥘 뿐이야

눈부시게 빛이 나는 그댈 보면
내 시간은 영원이 돼요
닳고 닳아도 사랑할 수밖에

난 더 아름다운 사람이 되어 널 지켜 줄 거야
널 사랑할 수밖에 없는 날 알잖아
멀리서 바라만 봐도 마음이 아픈
모질게도 끝없는 사랑을 어떻게 할 수 없어
두 손을 꼭 쥘 뿐이야"
그대라는 시,태연 (TAEYEON),"11,437","언제부터인지 그대를 보면
운명이라고 느꼈던 걸까
밤하늘의 별이 빛난 것처럼
오랫동안 내 곁에 있어요
그대라는 시가 난 떠오를 때마다
외워두고 싶어 그댈 기억할 수 있게
슬픈 밤이 오면 내가 그대를 지켜줄게
내 마음 들려오나요
잊지 말아요
지나가는 계절 속에 내 마음은
변하지 않는단 걸 아나요
그저 바라보는 눈빛 그 하나로
세상을 다 가진 것 같은데
그대라는 시가 난 떠오를 때마다
외워두고 싶어 그댈 기억할 수 있게
슬픈 밤이 오면 내가 그대를 지켜줄게
내 마음 들려오나요
잊지 말아요
꽃이 피고 지는 날이 와도
이것 하나만 기억해줘요
그댈 향한 마음을
언젠가는 우리
멀어질지 몰라도
나는 그대라면 기다릴 수 있을 텐데
시간이 흘러도 내가 이곳에 서 있을게
그대 망설이지 말아요
그때가 오면"
드라마,아이유(IU),"6,561","나도 한때는 그이의 손을 잡고
내가 온 세상 주인공이 된 듯
꽃송이의 꽃잎 하나하나까지
모두 날 위해 피어났지
올림픽대로 뚝섬 유원지
서촌 골목골목 예쁜 식당
나를 휘청거리게 만든
주옥같은 대사들
다시 누군가 사랑할 수 있을까
예쁘다는 말 들을 수 있을까
하루 단 하루만 기회가 온다면
죽을힘을 다해 빛나리
언제부턴가 급격하게
단조로 바뀌던 배경음악
조명이 꺼진 세트장에
혼자 남겨진 나는
단역을 맡은 그냥 평범한 여자
꽃도 하늘도 한강도 거짓말
나의 드라마는 또 이렇게 끝나
나왔는지조차 모르게
끝났는지조차 모르게"
기다리다,윤하(Younha/ユンナ),"18,597","어쩌다 그댈 사랑하게 된 거죠 
어떻게 이렇게 아플 수 있죠 
한번 누구도 이처럼 원한 적 없죠 
그립다고 천 번쯤 말해보면 닿을까요 
울어보고 떼쓰면 그댄 내 마음 알까요 

그 이름 만 번쯤 미워해볼까요 
서운한 일들만 손꼽을까요 
이미 사랑은 너무 커져 있는데 
그댄 내가 아니니 내 맘 같을 수 없겠죠 
그래요 내가 더 많이 좋아한 거죠 

아홉 번 내 마음 다쳐도 한번 웃는 게 좋아 
그대 곁이면 행복한 나라서 
싫은 표정 한번 조차도 편히 지은 적 없죠
그대 말이면 뭐든 다 할 듯 했었죠 

천년 같은 긴 기다림도 그댈 보는 게 좋아 
하루 한 달을 그렇게 일 년을 
오지 않을 그댈 알면서 또 하염없이 뒤척이며 
기다리다 기다리다 잠들죠 
  
나 언제쯤 그댈 편하게 볼까요 
언제쯤 이 욕심 다 버릴까요 
그대 모든 게 알고 싶은 나인데 
언제부터 내 안에 숨은 듯이 살았나요 
꺼낼 수조차 없는 깊은 가시가 되어 

아홉 번 내 마음 다쳐도 한번 웃는 게 좋아 
그대 곁이면 행복한 나라서 
싫은 표정 한번 조차도 편히 지은 적 없죠
그대 말이면 뭐든 다 할듯 했었죠 

천년 같은 긴 기다림도 그댈 보는 게 좋아 
하루 한 달을 그렇게 일 년을 
오지 않을 그댈 알면서 또 하염없이 뒤척이며 
기다리다 기다리다 잠들죠 

그댈 위해 아끼고 싶어 누구도 줄 수 없죠 
나는 그대만 그대가 아니면 
혼자인 게 더 편한 나라 또 어제처럼 이곳에서 
기다리고 기다리는 나예요"
물론,허각,"1,365","가진 게 그리 많진 않아
어쩌면 많이 부족할지 몰라
가끔 나와 다투기도 하겠지만
주위를 둘러보면 네게
나보다 좋은 사람 많겠지만
널 사랑하는 맘 나 그것만큼은 자신 있는 걸
내리는 비를 막아 줄 수는 없지만
비가 오면 항상 함께 맞아 줄게
힘든 일이 있어도 기쁜 일이 있어도 함께 할게
물론 모든 걸 다 줄 수는 없지만
작은 행복에 미소 짓게 해 줄게
무슨 일이 있어도 너의 편이 돼줄게 언제까지나
세상이 그리 쉽지 않아
몇 번씩 넘어지곤 할지 몰라
꼭 잡은 두 손만 놓치지 않고선 함께 가면 돼
내리는 비를 막아 줄 수는 없지만
비가 오면 항상 함께 맞아 줄게
힘든 일이 있어도 기쁜 일이 있어도 함께 할게
물론 모든 걸 다 줄 수는 없지만
작은 행복에 미소 짓게 해 줄게
무슨 일이 있어도 너의 편이 돼줄게 언제까지나"
그때 헤어지면 돼,로이킴,"16,545","나를 사랑하는 법은 어렵지 않아요
지금 모습 그대로 나를 꼭 안아주세요
우리 나중에는 어떻게 될진 몰라도
정해지지 않아서 그게 나는 좋아요
남들이 뭐라는 게 뭐가 중요해요
서로가 없음 죽겠는데 뭐를 고민해요
우리 함께 더 사랑해도 되잖아요
네가 다른 사람이 좋아지면
내가 너 없는 게 익숙해지면
그때가 오면 그때가 되면
그때 헤어지면 돼
너를 사랑하는 법도 어렵지 않아요
한 번 더 웃어주고 조금 더 아껴주면
우리 사랑하는 법도 어렵지 않아요
매일 처음 만난 눈빛으로
서로를 바라봐 주면
남들이 뭐라는 게 뭐가 중요해요
서로가 없음 죽겠는데 뭐를 고민해요
우리 함께 더 사랑해도 되잖아요
네가 다른 사람이 좋아지면
내가 너 없는 게 익숙해지면
그때가 오면 그때가 되면 그때
그때 그때
네가 원하든 말든 널 잡을 거고
내가 더 이상 지쳐 걷지 못할 때
그때가 오면 그때가 되면
그때 헤어지면 돼
그때 헤어지면 돼"
...사랑했잖아...(2024),고경표,136,"나만 원한다 했던 말도
지켜준다던 약속들도
아무렇지 않은 표정으로
버리고 있잖아
너만 바라본 많은 날들
물거품이 돼버린 오늘
또 아무렇지 않게 웃고있을 너잖아
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 너를 못잊어 이렇게

알면서도 시작한 만남
그녀에게 미안한 맘만
하루하루 지날수록 커진
내 헛된 욕심들
많이 부담스러웠겠지
니 자릴 찾으려 했겠지
난 알고 있었어
닫혀진 너의 마음을
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 니가 행복하길 바래
다시 나에게 너라는 기회가 온다면
놓치지 않을텐데 니 손 꼭 잡을텐데
많이 원했던 만큼
잘해주지 못한 날
미안해 용서해 이해해줘
끝까지 이기적인거
이것도 이해해줄래
바보같은 날 마지막까지 이렇게 
미안해"
Christmas Tree,V,"5,277","In this moment
I see you
It always comes around
As I believed
When the rain stops
You shine on me
Your light's the only thing
that keeps the cold out
Moon in the summer night
Whispering of the stars
They're singing like Christmas trees for us
So I'll tell you
A Million tiny things that
You have never known
It all gets tangled up inside
And I'll tell you
A Million little reasons
I'm falling for your eyes
I just want to be where you are
It's such a strange thing to do
Sometimes I don't understand you
But It always brings me back
To where you are
혹시 아니
너에겐 나만 아는 모습이 있어
한여름밤 오는 첫눈같이
믿기지 않는 기적 같은 놀라운 순간 넌
언젠가 또
불어온 바람에
마음이 날아다녀도
기다릴게
So I'll tell you
A Million tiny things that
You have never known
It all gets tangled up inside
And I'll tell you
A Million little reasons
I'm falling for your eyes
I just want to be where you are
Tell you
A Million tiny things that
You have never known
It all gets tangled up inside
Tell you
A Million little reasons
I'm falling for your eyes
I just want to be where you are"
응급실,izi,"29,873","후회 하고 있어요
우리 다투던 그날
괜한 자존심 때문에
끝내자고 말을 해버린거야

금방 볼 줄 알았어
날 찾길 바랬어
허나 며칠이 지나도
아무 소식조차 없어

항상 내게 너무 잘해줘서
쉽게 생각했나봐
이젠 알아 내 고집 때문에
힘들었던 너를

이 바보야 진짜 아니야
아직도 나를 그렇게 몰라
너를 가진 사랑 나밖에 없는데
제발 나를 떠나가지마

언제라도 내 편이 되어준 너
고마운 줄 모르고
철없이 나 멋대로 한 거
용서할 수 없니

이 바보야 진짜 아니야
아직도 나를 그렇게 몰라
너를 가진 사랑 나밖에 없는데
제발 떠나가지마

너 하나만 사랑하는데
이대로 나를 두고 가지마
나를 버리지마 그냥 날 안아줘
다시 사랑하게 돌아와"
마음을 드려요,아이유(IU),"11,813","당신에게 드릴 게 없어서
나의 마음을 드려요
그대에게 받은 게 많아서
표현을 다 할 수가 없어요
나지막한 인사에
수많은 내 마음 고이 담아
그대에게로 건네면
내 마음 조금 알까요
어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
어떤 소식 보다 더
애타게 기다려지는 그대
엇갈리지 않게 여기
기다릴게요
눌러 적은 편지에
수많은 그리움 고이 담아
그대 내게로 올 때면
그 손에 쥐어줄게요
어떤 이유로 만나
나와 사랑을 하고
어떤 이유로 내게 와
함께 있어준 당신
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
네 번의 모든 계절들과
열두 달의 시간을 너와
숨이 차게 매일
사랑하며 함께 할게
어떤 이유로 만나
우리 사랑을 했던
지금 이 순간처럼
매일 바라보며
애써주기를
부디 행복한 날도
살다 지치는 날도
모두 그대의 곁에 내가
있어줄 수 있길
부디
추억만 남지 않길 너완"
여전히 아름다운지 (feat. 김연우),토이(Toy),"94,425","첨엔 혼자라는게 편했지
자유로운 선택과 시간에
너의 기억을 지운 듯 했어
정말 난 그런줄로 믿었어

하지만 말야 이른 아침 혼자
눈을 뜰때 내 곁에
니가 없다는 사실을 알게 될 때면
나도 모를 눈물이 흘러

변한 건 없니 날 웃게 했던
예전 그 말투도 여전히 그대로니
난 달라졌어 예전만큼 웃질 않고
좀 야위었어 널 만날때보다

나를 이해해준 지난 날을
너의 구속이라 착각했지
남자다운 거라며
너에겐 사랑한단 말조차 못했어

하지만 말야 빈 종이에 가득
너의 이름 쓰면서
네게 전활 걸어 너의 음성 들을 때
나도 모를 눈물이 흘러

변한 건 없니 내가 그토록
사랑한 미소도 여전히 아름답니
난 달라졌어 예전만큼 웃질 않고
좀 야위었어 널 만날때보다

그는 어떠니 우리 함께한 날들
잊을 만큼 너에게 잘해주니
행복해야돼 나의 모자람 채워줄
좋은 사람 만났으니까"
해요 (2022),#안녕,"2,317","그녀와 나는요 그땐 참 어렸어요
많이 사랑했고 때론 많이 다퉜었죠
지금 생각하면 모두 내 잘못이죠
마지막 그날도 그녀는 울었어
나는 그녈 잡지 못했죠
지금까지도 너무 후회가 돼요
그 후로 누굴 사랑한 적 없어 아직은
그녀와 나는요
언젠가 만날 거죠
변해버린 모습 변해버린 시간 속에
하지만 괜찮아 내 눈엔 아름답던
예전 모습 그대로 일 거예요
그녀도 날 못 잊을 거야 나는 믿어요
그만큼 사랑했죠
그래서 우린 한 번은 만나야만 해요
그녀의 친구라도 이 노랠 듣는다면
그녀에게 전해줘요
내가 아직 사랑한다고
우리가 처음 만난 그 시간 그 자리에
내가 매일 기다린다고
언제라도
그녀도 날 못 잊을 거야 나는 믿어요
그만큼 사랑했죠
그래서 우린 한 번은 만나야만 해요
그녀의 친구라도 이 노랠 듣는다면
그녀에게 전해줘요
내가 아직 사랑한다고
우리가 처음 만난 그 시간 그 자리에
내가 매일 기다린다고
그녀의 친구라도 이 노랠 듣는다면
그녀에게 전해줘요
내가 아직 사랑한다고
우리가 처음 만난 그 시간 그 자리에
내가 매일 기다린다고
내가 매일 기다린다고"
멈춰줘,헤이즈(Heize),855,"비겁해, 난 또 뒤돌아 너에게 등을져
지금도 이렇게 많은 말을 삼킨채
단 한발자국 거리만 남긴채

대답해, 나는 뭘 너에게 해주면 될까
무섭게 너에게만을 향해 가는데
저 앞에 니가 있는걸 아는데

멈춰줘, 제발 나를 여기서
너에게 뛰어가는 날 멈춰줘
나는 너를 잊는 법을
니가 없는 나의 길은
모르니
날 멈춰줘

소중해
네겐 모든걸
다 주고 싶었어

미안해
턱없이 모자란건 알지만

내 마음이 널 그리워해
아니 그립다 못해 아파해

사소한 실랑이도
죽을만큼 다툰 일도
난 이젠 없으면 안돼

멈춰줘, 제발 나를 여기서
너에게 뛰어가는 날 멈춰줘
나는 너를 잊는 법을
니가 없는 나의 길은
모르니

니가 없는 그 빈자릴 따라
이 순간에도 난 너에게 가는 꿈을 꿔
난 또

나의 모두는 너의것
내게 하나 남은건
너의 이름 기억

멈춰줘, 제발 나를 여기서
너에게 뛰어가는 날 멈춰줘
나는 너를 잊는 법을
니가 없는 나의 길은
모르니
날 멈춰줘"
To Heaven (천국으로 보낸 편지),허각,183,"괜찮은 거니 어떻게 지내는 거야
나 없다고 또 울고 그러진 않니
매일 꿈속에 찾아와 재잘대던 너
요즘은 왜 보이질 않는 거니
혹시 무슨 일이라도 생겼니
내게 올 수 없을 만큼 더 멀리 갔니
니가 없이도 나 잘 지내 보여
괜히 너 심술 나서 장난친 거지
비라도 내리면 구름 뒤에 숨어서
니가 울고 있는 건 아닌지 걱정만 하는 내게
제발 이러지 마 볼 수 없다고
쉽게 널 잊을 수 있는 내가 아닌 걸 잘 알잖아
혹시 니가 없어 힘이 들까 봐
니가 아닌 다른 사랑 만날 수 있게
너의 자릴 비워둔 것이라면
그 자린 절망밖에 채울 수 없어
미안해하지 마 멀리 떠나갔어도
예전처럼 니 모습 그대로 내 안에 가득한데
그리 오래 걸리진 않을 거야
이별이 없는 그곳에 우리 다시 만날 그날이
그때까지 조금만 날 기다려 줘"
라일락,이무진,79,"오늘도 너를 그리며 
지는 내기를 하네
그 꽃은 필 거라고

내 마음 깊은 곳에서 
작고 아득한 별이
유난히 빛나네

별빛에 너를 찾아 
달려가 너를 안는다

You're falling me down
You're raising me up
오랜 시간들이 엇갈려 지나갔어 
덧없이
 
Can't live without you
You can count on me from now on
I'm just wondering you
And just wandering into your way
이제 날 알아봐 줄래

점점 희미해지는 
추억의 단편들을
붙잡고서

You're letting me down
Then caring my mind
오랜 시간들이 한없이 지나갔어
너 없이 
Not any more

Can't live 
You can count on me from now on
As I'm moving on you
You can come over to my mind
이제 마주하게 되네

오늘은 너를 만나서 
이긴 내기를 하네 
그 꽃은 피어있네"
Winter Ahead (with 박효신),V,425,"Lie with me
By the fire
We can be
Safe from the storms up high
There's a winter ahead
If it's cold and wet
We're always warm here side by side

Come what may
Change of heart
Who can say
If you look in my eyes
For the moon and the stars 
Hearing strumming guitars
Well, I admit that it'd be nice

I'll be with you
Until the spring runs by 
And the summer starts to burn

I'll be with you
When the autumn wind returns

Don't you want to say you'll stay?

Lie with me
By the fire
We can be
Safe from the storms up high

There's a winter ahead
Whether it's cold and wet
We're always warm in paradise
Paradise

I'll be with you
Until the spring runs by
And the summer starts to burn

And I'll be with you
When autumn returns
Yes, when all the seasons turn

Come what may
Change of heart
Who can say
If you look in my eyes
For the truth in my heart
From a world far apart
You'll realize where you can find
Paradise
Paradise"
Timeless,SG워너비,"56,745","어쩜 살아가다 보면 한 번은 날 찾을지 몰라
나 그 기대 하나로 오늘도 힘겹게 버틴 걸
난 참 기억력도 좋지 않은데 왜 너에 관한 건 
그 사소한 추억들까지도 생각이 나는지

너를 잊을 순 없지만 붙잡고 싶지만
이별 앞에서 할 수 있는 건
좋은 기억이라도 남도록 편히 보내주는 일

혼자 남아도 괜찮아 가도 괜찮아 
세상에 제일 자신있는 건
내가 언제나 그래왔듯이 너를 기다리는 일

어쩜 살아가다보면 한 번은 날 찾을지 몰라
난 그 기대 하나로 오늘도 힘겹게 버틴 걸
부디 하루빨리 좋은 사람과 행복하길 바래
그래야만 내 마음 속에서 널 보낼 것 같아

너를 잊을 순 없지만 붙잡고 싶지만
이별 앞에서 할 수 있는 건
좋은 기억이라도 남도록 편히 보내주는 일

이젠 멀어져 가지만 잠시였지만 
태어나 처음 잘한 듯한 건
내겐 아무리 생각해봐도 너를 사랑했던 일

서로가 하나씩 이별의 선물을 나눠간 거잖아
난 마음을 준 대신 넌 내게 추억을 준 거야

다시 또 나를 살아가게 할 거야 

날 아프게 했지만 울게 했지만 
이것 하나만큼은 고마워
눈 감는 그날 내가 가져갈 추억 만들어줘서..."
안아줘,정준일,"20,429","서러운 맘을 못 이겨
잠 못 들던 어둔 밤을 또 견디고
내 절망관 상관없이
무심하게도 아침은 날 깨우네

상처는 생각보다 쓰리고
아픔은 생각보다 깊어가
널 원망하던 수많은 밤이 내겐 지옥같아

내 곁에 있어줘 내게 머물러줘
네 손을 잡은 날 놓치지 말아줘
이렇게 니가 한걸음 멀어지면 
내가 한걸음 더 가면 되잖아

하루에도 수천번씩 
니 모습을 되뇌이고 생각했어
내게 했던 모진 말들
그 싸늘한 눈빛 차가운 표정들.

넌 참 예쁜 사람 이었잖아
넌 참 예쁜 사람 이었잖아
제발 내게 이러지 말아줘 넌 날 잘 알잖아

내 곁에 있어줘 내게 머물러줘
네 손을 잡은 날 놓치지 말아줘
이렇게 니가 한걸음 멀어지면 
내가 한걸음 더 가면 되잖아

내겐 내가 없어 난 자신이 없어
니가 없는 하루 견딜 수가 없어
이젠 뭘 어떻게 해야 할지 
모르겠어 니가 없는 난

그냥 날 안아줘 나를 좀 안아줘
아무 말 말고서 내게 달려와줘
외롭고 불안하기만 한 맘으로
이렇게 널 기다리고 있잖아 

난 너를 사랑해 난 너를 사랑해
긴 침묵 속에서 소리 내 외칠게
어리석고 나약하기만 한 내 마음을"
내 입술... 따뜻한 커피처럼,샵(S#arp),"116,342","If you've ever been in love before
I know you feel this beat
If you know it
Don't be shy
and sing along
울지마 이미 지난일이야
삶의 반칙선위에 점일 뿐이야
살아가면서 누구나 겪는 일이야
어른이 되는 단지 과정일뿐야
YO 단지 과정일뿐야
제발 이러지말아요 끝이라는 얘기
나는 항상 시작인걸요
그댈 사랑하는 마음 점점 커져가고
있는날 잘알잖아요
네가 밟고 걷는 땅이 되고 싶던난
잠시라도 네입술 따뜻하게 데워준
커피가 되어주고 싶었었던 난
아직도 널 울리고 있을거야 아마도 난
사랑해 사랑하는 마음 말고 왜
이렇게도 너무 필요한게 많은건지 왜
지금 널 만나고 있지 않아도 널
울리고 있을 내가 나는 왜이리도 싫은건지
나를 많이 알잖아요
그댈 사랑하며 나를 모두 버렸다는걸
혼자 울며 걷는 나를 모르나요
그러니 제발 이러지마요
hey girl you please tell me why
no you don't have to lie and it hurts me.
in side but I want you to know ha! ha!
그래 어느 하늘아래 안에
작은 내사랑 이젠 나의 사랑한단 말도
의미도 잠시 우리의 힘들었던
지나간 나의 넌 (키리 위리)
우리의 (키리 위리)
돌릴 수 없는 우리
I Know 이제는 돌리지 못할 거란 걸
You Know 아니 너를 사랑한단 걸
오래전 노래처럼 오래 오래 널 간직할래 그래
너만을 위한 나의 사랑은 이래
Remember I miss you
난 하지만 행복해
이젠 넌 잘 할수 있을테
니깐 연습이 힘들었던만큼 다음엔 꼭 나
같은 남자는 피해갈테니..
자상하고 부드럽고 따뜻한 남자였음 좋겠어
너의 부모님 마음 충분히 만족시켜드리고
편하게 해드릴수 있는
단 한방울의 눈물없이
단 한번의 아픔없이
상처없이 너무 편안한 사랑을 했음 좋겠어
꿈에서라도 싫어요
떠나지 말아요
나는 죽을지도 몰라요
이대로 행복한걸요 모르겠나요
아무것도 바라지 않아
지나간 사랑으로 날 그대의
추억속에서 살게할건가요
사랑은 계속 커져갈텐데
이대로 나를 정말 보낼건가요
울지마 이미 지난일이야
버틸수 없을만큼 힘들겠지만
삶의 반칙선위에 점일뿐이야
어느때보다도 긴 시간이겠지만
살아가면서 누구나 겪는일이야
쉽게 받아 들일수는 없겠지만
어른이 되는 단지 과정일뿐야
YO 단지 과정일뿐야"
그때 그 아인,김필(Kim Feel),"7,032","길었던 하루 그림잔
아직도 아픔을 서성일까
말없이 기다려 보면
쓰러질 듯 내게 와 안기는데
마음에 얹힌 슬픈 기억은
쏟아낸 눈물로는 지울 수 없어
어디서부터 지워야 할까
허탈한 웃음만이
가슴에 박힌 선명한 기억
나를 비웃듯 스쳐 가는 얼굴들
잡힐 듯 멀리 손을 뻗으면
달아나듯 조각난 나의 꿈들만
두 갈래 길을 만난 듯
멍하니 한참을 바라보다
무언가 나를 이끌던
목소리에 한참을 돌아보면
지나온 모든 순간은 어린
슬픔만 간직한 채 커버렸구나
혼자서 잠들었을 그 밤도
아픔을 간직한 채
시간은 벌써 나를 키우고
세상 앞으로 이젠 나가 보라고
어제의 나는 내게 묻겠지
웃을 만큼 행복해진 것 같냐고
아직 허기진 소망이
가득 메워질 때까지
시간은 벌써 나를 키우고
세상 앞으로 이젠 나가 보라고
어제의 나는 내게 묻겠지
웃을 만큼 행복해진 것 같냐고
아주 먼 훗날 그때 그 아인
꿈꿔왔던 모든 걸 가진 거냐고"
