title,artist,like_cnt,lyrics
Chase Love Hard (Feat. 황민현),볼빨간사춘기,617,Praying to the moon   제발 나 사랑에 빠지지 않길 매일 밤 바라  Laying on the bed oh bad bad bad  나쁜 생각 하지 않기를     In the night I changed my mind  걷잡을 수 없이 나쁜 생각만 해  Target Shoot oh yeah  이 밤을 누구보다 빠르게 달려 네 맘에 안착    Im in love You  Im in love You  I just want your love    Im in love You  Im in love You  I just want I wanna chase your love    나의 사랑 큐피드  제발 네 화살이 나에게 닿지 않기를 바라  Saying on the bed oh bad bad bad  네가 생각나지 않기를    In the night I changed my mind  걷잡을 수 없이 나쁜 생각만 해  Target Shoot oh yeah  이 밤을 누구보다 빠르게 달려 네 맘에 안착    Im in love You   Im in love You  I just want your love    Im in love You  Im in love You  I just want I wanna chase your love    긴 밤을 지나쳐 구름 속 헤엄쳐  너 사는 별까지 너 있는 곳까지 yeah  나 거의 다 온 것 같아  그물을 던져  Ready Set 네 맘에 안착    Im in love You  Im in love You  I just want your love    Im in love You  Im in love You  I just want I wanna chase your love
We're in Luv,레몬시티(Lemon City),36,dont make plans past the summer  thats what you said at the start  we were only meant to last a little while  but the nights they got longer  days turned into months  when theres something  you cant stop or fight it    Together were so electric  I lose myself when I am with you  ohh I    I dont wanna love it  but baby I cant forget your love  since you I cant get enough of it  what weve got is special  its no longer casual  we dont want to admit but I think were in love    oooo were in love  ooo ohh oh yeah    I think we could be the real thing  but I dont wanna scare you off noo  moving in too quick Ill keep my cool now  but If I see you hinting  Ill open my soul up  and tell you babe everything I want to    Together were so electric ooo  I lose myself when I am with you  yeah    I dont wanna love it  but baby I cant forget your love  since you I cant get enough of it  what weve got is special  its no longer casual  we dont want to admit but I think were in love    yeahh in love  I never thought Id find someone  like you like you yeah    ooooo  la la la la la la la la  getting so wrapped up in you  you youuu
I'm Not Sure (Feat. maji),아영 (YOUNG),173,아무런 의미도 없이 사는 건 너무 불안해  다들 그저 그렇게 사는데 나에겐 맞지가 않네  또 또 호기심에 또 그렇게 데여놓고 또  왜 또 태연한 척 사랑을 하려 하는데  아냐 다를 것 같아 이제 나 괜찮은 것 같아  Umm Im ready to love  Im not sure 확실한 건 하나 없다는 건 확신해  Aint got no 답을 찾고 있어 tell me more about it  우린 다르지 않을까라는 기대감에 가득 차  La la la la la la umm Im not sure  Anything I dont know about you  네가 어떤 사랑을 했던지  지금 나와 우리 둘 사이의  따스한 온기가 더 중요해  넌 운명이란 걸 믿겠니  나도 믿고 싶은데 널 안아 주고 싶은데  또 나쁜 생각만 하는 날 보면 참 한심해 죽겠어  아냐 다를 것 같아 이제 나 괜찮은 것 같아  Umm Im ready to love  Im not sure 확실한 건 하나 없다는 건 확신해  Aint got no 답을 찾고 있어 tell me more about it  우린 다르지 않을까라는 기대감에 가득 차  La la la la la la umm Im not sure  비가 내리면 햇살도 반드시 널 비춰줄 테니  Boy dont be afraid 이제는 내가 널 안아줄게  You are my love  Im not sure 확실한 건 하나 없다는 건 확신해  Aint got no 답을 찾고 있어 tell me more about it  우린 다르지 않을까라는 기대감에 가득 차  La la la la la la umm  Im not sure 모든 걸 확실하게 할 필요는 없단 걸  알아 답은 이제 중요하지 않아  우린 다르지 않을까라는 기대감에 가득 차  La la la la la la umm
Something (feat. Naive),정바스 (J.BASS),148,Waiting for something  if you come to me  maybe i can do for you  Waving at something  if you next to me  baby i can do for you  When i love you  if i cant do anything  i just give you my love for you  today our 썸day  You say anything  Can i be your love  Can i be your love  i know i know i know 하루 종일 봐도  아이들 놀이처럼 난 너에게 빠져  아마 넌 어젯밤 그 책처럼  나에게 허락된 a short tale  Waiting for something  if you come to me  maybe i can do for you  Waving at something  if you next to me  baby i can do for you  da la da da da  da la da da da  요즘엔 너 없인  떠다니는 구름 같아 떠다니는 구름 같아  네 두 눈에 비친 something  햇살은 봄인 거 같아 나만의 봄인 거 같아  Waiting for something  if you come to me  maybe i can do for you  Waving at something  if you next to me  baby i can do for you  da la da da da  da la da da da  넌 나의 모든 것  난 너의 모든 걸  da la da da da  da la da da da  넌 나의 모든 것  난 너의 모든 걸  no matter where I am  I will always be with you  no matter where I am  I will always be with you
Zzz (불면),노디시카 (Nody Cika),178,늦게 맞이한 아침  찌뿌둥한 몸  What is life  What is life  나 미움받을 용길 내봐도  아프니까 청춘이래도  내 기분은  Low low  깜깜해  이 상자 속은 너무 깊어  난 달아나고 싶어  아무도 없는 이 방  is anybody there  꿈을 꿔  희미하게 비친 불빛을  따라가다 난  Oh my babe  힘들 때 이 진동 벨을  울려 난 네 곁에서  매일 밤  Is anybody there  혼자 잠 못들 때  oh 이 노래를 들어볼래  네 곁에서 누구도  떠나지 않을 테니  긴긴 생각에 잠긴 midnight  까만 방안엔 빛이 들어 sleepless  맘 한 곳엔 못 박힌 장면만 남겨놔  나도 알아  말 안 해도 나는 날 제일 잘 알아  걱정하는 말투로  날 위하지만  괜찮아 사양할게  진짜 괜찮아 사양할게  깜깜해  이 상자 속은 너무 깊어  난 달아나고 싶어  아무도 없는 이 방  is anybody there  꿈을 꿔  희미하게 비친 불빛을  따라가다 난  Oh my babe  힘들 때 이 진동 벨을 울려  난 네 곁에서 매일 밤  Is anybody there  혼자 잠 못들 때  oh 이 노래를 들어볼래  네 곁에서 누구도  떠나지 않을 테니  힘 없이 바닥에 누워  가벼운 숨 들이보내어  괜찮다 말을 건네  한 번이라도  꿈을 꿀 수 있게  단 하루만  Oh my babe  힘들 때 이 진동 벨을 울려  난 네 곁에서 매일 밤  Is anybody there  혼자 잠 못 들 때  oh 이 노래를 들어볼래  네 곁에서 누구도  떠나지 않을 테니
The Most,WH3N(웬),36,전속력으로 한밤중에  도망치듯 집을 나올 때  넌 참은 숨을 다 내쉴 때  그 숨은 사랑인걸    I want you to know i love you 난  I want you to know i love you 난  옳은 일이라는  생각이 완벽히 들어서 그래 나 분명히    I want you to know i love you 난  What do you want from me now  말해봐 난 준비돼 있지 영원히 진실을 말해  I want you to know  I love you the most    너무 솔직해 너 바보 같게  같은 맘인 걸 알았음 해  네 근처에 떨어진 것들 다  전부 사랑인걸    I want you to know i love you 난  I want you to know i love you 난  옳은 일이라는  생각이 완벽히 들어서 그래 나 분명히    I want you to know i love you 난  What do you want from me now  말해봐 난 준비돼 있지 영원히 진실을 말해  I want you to know  I love you the most    I love you the most  I love you the most    I want you to know i love you 난  I want you to know i love you 난  옳은 일이라는  생각이 완벽히 들어서 그래 나 분명히    I want you to know i love you 난  What do you want from me now  말해봐 난 준비돼 있지 영원히 진실을 말해  I want you to know  I love you the most
"Love song (Feat. Sonny Zero, prettyhappy)",Dept(뎁트),961,I cant listen baby Id rather sit in silence  Im giving up  Ive had enough  With the stereos and vinyls baby  Tears are glistening in  Light that feels so blinding  I guess I must just adjust  To a life with lack of guidance  Radio plays every song that I hate  Cuz I cannot relate anymore  Cuz all that love songs can do is remind  Of when u were mine  Pretend that Im fine  But if u called me Id run to the line  Pick up with a smile as were intertwined  Every day the same routine  The songs and nights between are long  When I cant sleep  Oh I wrote it all for you  And even though youre long gone  Im writing about  Those feelings But the radio  Radio plays every song that I hate  Cuz I cannot relate anymore  Cuz all that love songs can do is remind  Of when u were mine  Pretend that Im fine  But if u called me Id run to the line  Pick up with a smile as were intertwined  Oh but Im part of the problem  Im writing these songs  But never listen to what I wrote  Its a shame cuz of harmony creation  The melodies Im making  My heart feels acclimated to you  Cuz all that love songs can do is remind  Of when u were mine  Pretend that Im fine  But if u called me Id run to the line  Pick up with a smile as were intertwined
가끔 연락하던 애 (@kyulisme),10CM,508,걘 가끔 언제 만나자면  나오곤 하던 애였는데  참 엊그저께 만난 거 같아  그냥 한두 번쯤 만났을 땐  나 아무렇지 않았는데  왜 오늘은 좀 별로인 걸까  이제 울지 않고 웃어서일까  너도 좋은 연애를 해서인 걸까  나만 여기서 동떨어져서  아무렇지 않은 척해  뭘 위해서  우린 왠지 다시는 안 보게 될 것 같아  그냥 인스타그램에서만 볼 거야  우리 사이는 아무것도  아니게 돼도 좋을 거야  난 가끔 연락하던 애니까  가끔 연락하던 애니까  상처받지 말자며  우린 서로 다독였는데  이렇게 다시 뜸해진 걸까  가끔 잊을 만하면  하찮은 인사말을 전해  그런 가벼운 친구더라  이제 술에 취하기는 싫더라  니가 행복하다니 좋더라  나도 여기 멈춰 서지 않고  이젠 앞으로 나아가야 하지  그래서  우린 왠지 다시는 안 보게 될 것 같아  그냥 인스타그램에서만 볼 거야  우리 사이는 아무것도  아니게 돼도 좋을 거야  난 가끔 연락하던 애니까  가끔 연락하던 애니까  가끔 연락하던 애니까
해와 달처럼,DAY6 (데이식스),"3,849",Like the day and night  다르게 돌아가  중간은 항상  잠깐이잖아  치우치거나  한쪽에서만  서로 원해왔잖아  Sad sad sad sad  뭐 어쩌겠어  Always  Bad bad bad bad  Timing all the time  누가 뜨거울 때면  다른 누군 차가워  진짜 미치겠어  어디선가 장난치고 있는 걸까  이젠 제발 멈춰줄 순 없는 걸까  점점 점점 더 다가가려고 하면  넌 어느 사이에 사라져 내 시야에 Oh  우린 또 그렇게 엇갈려버린 채  I go up  And you go down  맨날 똑같애  사실 또 나에게 조금씩 다가오려고 하면  간발의 차이에 식어 난 그 사이에  우린 또 그렇게 엇갈려버린 채  You go up  And I go down  맨날 똑같애 해와 달처럼  커지면 작아져  올리면 내려가  우리의 사랑은  도대체 왜 이래  When you feel like you will love me  내게 말해줄 순 없니  같이 사랑하는 날이  올 수 있게 말이야  무언가가 장난치고 있는 걸까  이젠 제발 멈춰줄 순 없는 걸까  점점 점점 더 다가가려고 하면  넌 어느 사이에 사라져 내 시야에 Oh  우린 또 그렇게 엇갈려버린 채  I go up  And you go down  맨날 똑같애 해와 달처럼  I dont wanna give it up  Dont give it up  Wont give it up  너도 그러길 빌어  그렇길 빌어  그런 맘으로  좀만 더 다가와 봐  나도 한 발  내딛을 테니  그러다 언젠가는  만나게 되지 않을까  점점 점점 더 다가가려고 하면  넌 어느 사이에 사라져 내 시야에 Oh  우린 또 그렇게 엇갈려버린 채  I go up  And you go down  맨날 똑같애  사실 또 나에게 조금씩 다가오려고 하면  간발의 차이에 식어 난 그 사이에  우린 또 그렇게 엇갈려버린 채  You go up  And I go down  맨날 똑같애 해와 달처럼
마치 흘러가는 바람처럼,DAY6 (데이식스),"3,464",보고싶다 말하고  아무렇지 않게 잘 자라고 했어  잘 참아왔던  눈물이 드디어  흐르고 말았어  너무나도 사랑했기에  이렇게 아픈가 봐  대단하진 않지만  행복만은 줄 수 있을 거라  생각했는데  마치 흘러가는 바람처럼  넌 영원히  잡으려 해도 잡히지가 않아  나의 다섯 손가락 사이로  빠져나가는 넌  흘러가겠지 저 어디론가 멀리 멀리  보고 싶단 말 대신  넌 바쁘다며  아무렇지 않게  다른 말로 돌렸지  결국 여기까지가 끝인 것 같아  이젠 받아들여야 해  너무나도 노력했기에  이렇게 힘든가 봐  쉽지는 않겠지만  덤덤하게 너를 보낼 거라  생각했는데  마치 흘러가는 바람처럼  넌 영원히  잡으려 해도 잡히지가 않아  나의 다섯 손가락 사이로  빠져나가는 넌  흘러가겠지 저 어디론가 멀리  멀리  저 멀리  이렇게  Away  마치 흘러가는 바람처럼 넌 영원히  잡으려 해도 잡히지가 않아  나의 다섯 손가락 사이로 빠져나가는 넌  흘러가겠지 저 어디론가 멀리  멀리 저 멀리
간질간질 (feat. 줍에이(Joob A)),siso(시소),161,난 늘 뭔갈 받는 게 어색해서  그대가 준 것들을 그냥 바라보고만 있죠  그중에선 꽃가루같이   예쁜 것들이 날 간지럽게 해요    아직 난 사랑이 뭔지 모르지만  그대 말했던 말들이 나를 흔들어놔요  어느새 가까이 다가온다면  간질간질 날 헷갈리게 만들죠    어쩌죠 그댄 꽃가루 꽃가루  코끝에 닿은 이 향기가  어쩌죠 그댄 꽃가루처럼  내 맘 간질간질 설레게 해요    영원히 평생 이런 단어들 보다   영혼 없이 뱉는 사랑해란 말보다  오늘 하루를 보내고 싶은 사람 바로 너야  그 한마디에 내 마음을 담아서     그러다 보면   어느새 시간이 모여   문득 닮아진 그림체를 보며     그게 내가 정의한 사랑이야   나도 아직 잘은 모르지만    아직 난 사랑이 뭔지 모르지만  그대 말했던 말들이 나를 흔들어놔요  어느새 가까이 다가온다면  간질간질 날 헷갈리게 만들죠    어쩌죠 그댄 꽃가루 꽃가루  코끝에 닿은 이 향기가  어쩌죠 그댄 꽃가루처럼  내 맘 간질간질 설레게 해요    난 간질간질  그대는  날 또 간질간질  난 간질간질  그대는  날 또 간질간질
